,center,gridID,num_establishments,num_liquor_stores,num_restaurants,num_stores,num_bars
29436,"[40.86541722761016, -73.89453651549455]",34380,28,0,0,5,0
29437,"[40.86541722761016, -73.89264290785832]",34609,40,0,2,11,0
29438,"[40.86541722761016, -73.89074930022211]",34838,17,0,0,3,0
29439,"[40.863985174150855, -73.89074930022211]",34839,85,1,4,16,0
29440,"[40.86684925010323, -73.89264290785832]",34608,15,0,1,1,0
29441,"[40.86684925010323, -73.89074930022211]",34837,17,0,1,3,0
29442,"[40.86828124162982, -73.89264290785832]",34607,17,0,0,2,0
29443,"[40.86828124162982, -73.89074930022211]",34836,8,0,0,1,0
29444,"[40.86971320218972, -73.89074930022211]",34835,51,1,6,11,0
29445,"[40.86971320218972, -73.89264290785832]",34606,14,1,0,2,0
29446,"[40.87114513178273, -73.89264290785832]",34605,37,1,1,10,0
29447,"[40.87114513178273, -73.89453651549455]",34376,16,0,0,0,0
29448,"[40.86971320218972, -73.89453651549455]",34377,11,0,0,0,0
29449,"[40.86828124162982, -73.89453651549455]",34378,19,0,0,5,0
29450,"[40.86684925010323, -73.89453651549455]",34379,55,0,2,13,0
29451,"[40.86541722761016, -73.89643012313078]",34151,5,0,0,1,0
29452,"[40.86684925010323, -73.898323730767]",33921,51,0,11,16,0
29453,"[40.86684925010323, -73.89643012313078]",34150,101,1,14,37,1
29454,"[40.86828124162982, -73.898323730767]",33920,34,0,3,6,0
29455,"[40.86828124162982, -73.89643012313078]",34149,34,0,3,8,0
29456,"[40.87114513178273, -73.89643012313078]",34147,19,0,0,1,0
29457,"[40.86971320218972, -73.89643012313078]",34148,21,0,2,1,0
29458,"[40.87114513178273, -73.898323730767]",33918,13,0,0,0,0
29459,"[40.86971320218972, -73.898323730767]",33919,12,0,0,0,0
29460,"[40.87114513178273, -73.90021733840324]",33689,10,0,0,0,0
29461,"[40.86971320218972, -73.90021733840324]",33690,12,0,0,1,0
29462,"[40.86828124162982, -73.90021733840324]",33691,92,0,11,19,2
29463,"[40.86684925010323, -73.90021733840324]",33692,23,0,2,6,0
29464,"[40.86541722761016, -73.90021733840324]",33693,21,0,0,4,0
29465,"[40.863985174150855, -73.90021733840324]",33694,25,0,1,5,0
29466,"[40.863985174150855, -73.898323730767]",33923,10,0,0,0,0
29467,"[40.86541722761016, -73.898323730767]",33922,14,0,0,1,0
29468,"[40.863985174150855, -73.89643012313078]",34152,83,0,2,7,0
29469,"[40.86255308972552, -73.898323730767]",33924,104,0,6,46,0
29470,"[40.86255308972552, -73.89643012313078]",34153,186,0,9,51,0
29471,"[40.8611209743344, -73.89643012313078]",34154,158,0,4,30,0
29472,"[40.8611209743344, -73.898323730767]",33925,160,1,10,50,0
29473,"[40.86255308972552, -73.90021733840324]",33695,107,0,7,58,0
29474,"[40.8611209743344, -73.90021733840324]",33696,36,0,1,8,0
29475,"[40.863985174150855, -73.90400455367569]",33236,34,0,1,5,0
29476,"[40.86255308972552, -73.90400455367569]",33237,79,2,3,34,0
29477,"[40.863985174150855, -73.90211094603944]",33465,32,0,0,8,0
29478,"[40.86255308972552, -73.90211094603944]",33466,105,1,8,53,0
29479,"[40.86684925010323, -73.90211094603944]",33463,24,0,0,0,0
29480,"[40.86541722761016, -73.90211094603944]",33464,25,0,0,1,0
29481,"[40.86684925010323, -73.90400455367569]",33234,15,0,0,1,0
29482,"[40.86541722761016, -73.90400455367569]",33235,26,0,2,3,0
29483,"[40.86541722761016, -73.90589816131192]",33006,6,0,0,0,0
29484,"[40.86684925010323, -73.90589816131192]",33005,5,0,0,0,0
29485,"[40.86828124162982, -73.90589816131192]",33004,200,0,0,41,0
29486,"[40.863985174150855, -73.90589816131192]",33007,8,0,0,0,0
29487,"[40.86255308972552, -73.90589816131192]",33008,47,1,4,9,0
29488,"[40.86255308972552, -73.90779176894813]",32779,32,0,5,7,1
29489,"[40.86541722761016, -73.90779176894813]",32777,26,0,0,2,0
29490,"[40.863985174150855, -73.90779176894813]",32778,26,0,0,1,0
29491,"[40.86541722761016, -73.90968537658436]",32548,8,0,0,2,0
29492,"[40.863985174150855, -73.90968537658436]",32549,4,0,0,0,0
29493,"[40.86255308972552, -73.90968537658436]",32550,19,0,2,6,0
29494,"[40.86255308972552, -73.9115789842206]",32321,11,0,2,4,2
29495,"[40.86541722761016, -73.9115789842206]",32319,3,0,0,2,0
29496,"[40.863985174150855, -73.9115789842206]",32320,2,0,0,0,0
29497,"[40.86684925010323, -73.90968537658436]",32547,1,0,0,0,0
29498,"[40.86684925010323, -73.9115789842206]",32318,0,0,0,0,0
29499,"[40.86828124162982, -73.9115789842206]",32317,1,0,0,0,0
29500,"[40.86828124162982, -73.90968537658436]",32546,0,0,0,0,0
29501,"[40.86828124162982, -73.90779176894813]",32775,8,0,0,2,0
29502,"[40.86684925010323, -73.90779176894813]",32776,2,0,0,1,0
29503,"[40.86971320218972, -73.90589816131192]",33003,13,0,0,1,0
29504,"[40.86971320218972, -73.90779176894813]",32774,7,0,0,2,0
29505,"[40.87114513178273, -73.90968537658436]",32544,0,0,0,0,0
29506,"[40.86971320218972, -73.90968537658436]",32545,0,0,0,0,0
29507,"[40.86971320218972, -73.9115789842206]",32316,2,0,0,0,0
29508,"[40.87114513178273, -73.9115789842206]",32315,13,0,0,2,0
29509,"[40.87257703040858, -73.9115789842206]",32314,60,0,0,0,0
29510,"[40.87400889806707, -73.9115789842206]",32313,8,0,1,0,0
29511,"[40.87257703040858, -73.90968537658436]",32543,0,0,0,0,0
29512,"[40.87257703040858, -73.90779176894813]",32772,13,0,0,9,0
29513,"[40.87114513178273, -73.90779176894813]",32773,0,0,0,0,0
29514,"[40.87114513178273, -73.90589816131192]",33002,6,0,0,0,0
29515,"[40.87257703040858, -73.90589816131192]",33001,23,0,3,4,0
29516,"[40.87257703040858, -73.90400455367569]",33230,31,0,0,4,0
29517,"[40.87114513178273, -73.90400455367569]",33231,18,0,0,2,0
29518,"[40.86971320218972, -73.90400455367569]",33232,57,0,3,10,0
29519,"[40.86828124162982, -73.90400455367569]",33233,200,0,0,42,0
29520,"[40.86971320218972, -73.90211094603944]",33461,46,0,5,10,0
29521,"[40.86828124162982, -73.90211094603944]",33462,96,1,6,21,0
29522,"[40.87114513178273, -73.90211094603944]",33460,8,0,0,0,1
29523,"[40.87257703040858, -73.90211094603944]",33459,17,0,0,2,0
29524,"[40.87257703040858, -73.90021733840324]",33688,14,0,0,1,0
29525,"[40.87400889806707, -73.90400455367569]",33229,9,0,0,1,0
29526,"[40.87400889806707, -73.90211094603944]",33458,15,0,0,2,0
29527,"[40.87400889806707, -73.90021733840324]",33687,8,0,0,0,0
29528,"[40.87544073475795, -73.90021733840324]",33686,6,0,0,1,0
29529,"[40.876872540481024, -73.90211094603944]",33456,7,0,0,2,0
29530,"[40.876872540481024, -73.90021733840324]",33685,4,0,0,0,0
29531,"[40.87544073475795, -73.90211094603944]",33457,19,0,2,5,0
29532,"[40.876872540481024, -73.90400455367569]",33227,21,1,1,9,0
29533,"[40.87544073475795, -73.90400455367569]",33228,14,1,1,4,0
29534,"[40.876872540481024, -73.90589816131192]",32998,83,0,5,17,0
29535,"[40.87544073475795, -73.90589816131192]",32999,20,0,0,2,0
29536,"[40.87400889806707, -73.90589816131192]",33000,10,0,2,3,0
29537,"[40.87544073475795, -73.90779176894813]",32770,17,1,0,4,0
29538,"[40.87400889806707, -73.90779176894813]",32771,18,0,1,13,1
29539,"[40.87544073475795, -73.90968537658436]",32541,51,2,2,14,0
29540,"[40.87400889806707, -73.90968537658436]",32542,45,1,5,13,1
29541,"[40.87544073475795, -73.9115789842206]",32312,16,0,0,1,0
29542,"[40.876872540481024, -73.90968537658436]",32540,17,0,0,2,0
29543,"[40.876872540481024, -73.9115789842206]",32311,9,0,0,0,0
29544,"[40.87830431523608, -73.9115789842206]",32310,1,0,0,0,0
29545,"[40.87830431523608, -73.90968537658436]",32539,9,0,0,3,0
29546,"[40.87830431523608, -73.90779176894813]",32768,25,0,0,3,0
29547,"[40.876872540481024, -73.90779176894813]",32769,30,0,3,7,0
29548,"[40.87830431523608, -73.90589816131192]",32997,96,0,5,45,2
29549,"[40.879736059022854, -73.90779176894813]",32767,68,0,3,9,0
29550,"[40.879736059022854, -73.90589816131192]",32996,126,1,13,33,1
29551,"[40.879736059022854, -73.90968537658436]",32538,36,0,3,4,0
29552,"[40.879736059022854, -73.9115789842206]",32309,20,0,0,1,0
29553,"[40.88116777184113, -73.9115789842206]",32308,20,0,0,2,0
29554,"[40.88116777184113, -73.90968537658436]",32537,48,0,6,6,0
29555,"[40.882599453690695, -73.9115789842206]",32307,9,0,0,0,0
29556,"[40.882599453690695, -73.90968537658436]",32536,9,0,0,0,0
29557,"[40.882599453690695, -73.90779176894813]",32765,19,0,0,0,0
29558,"[40.88116777184113, -73.90779176894813]",32766,50,0,4,6,0
29559,"[40.88116777184113, -73.90589816131192]",32995,14,0,0,1,0
29560,"[40.882599453690695, -73.90589816131192]",32994,10,0,0,2,0
29561,"[40.882599453690695, -73.90400455367569]",33223,20,0,0,3,0
29562,"[40.88116777184113, -73.90400455367569]",33224,24,0,2,11,0
29563,"[40.879736059022854, -73.90400455367569]",33225,102,1,13,23,4
29564,"[40.87830431523608, -73.90400455367569]",33226,93,2,13,39,4
29565,"[40.879736059022854, -73.90211094603944]",33454,42,0,0,3,1
29566,"[40.87830431523608, -73.90211094603944]",33455,52,2,5,11,3
29567,"[40.87830431523608, -73.90021733840324]",33684,14,0,0,3,0
29568,"[40.879736059022854, -73.90021733840324]",33683,20,0,0,2,0
29569,"[40.88116777184113, -73.90211094603944]",33453,15,0,1,7,1
29570,"[40.88116777184113, -73.90021733840324]",33682,11,0,0,1,0
29571,"[40.88116777184113, -73.898323730767]",33911,13,0,0,0,0
29572,"[40.87830431523608, -73.898323730767]",33913,6,0,0,0,0
29573,"[40.879736059022854, -73.898323730767]",33912,12,0,0,0,0
29574,"[40.88116777184113, -73.89643012313078]",34140,13,0,0,2,0
29575,"[40.88116777184113, -73.89453651549455]",34369,0,0,0,0,0
29576,"[40.879736059022854, -73.89453651549455]",34370,0,0,0,0,0
29577,"[40.879736059022854, -73.89643012313078]",34141,5,0,0,0,0
29578,"[40.87830431523608, -73.89643012313078]",34142,0,0,0,0,0
29579,"[40.87830431523608, -73.89453651549455]",34371,0,0,0,0,0
29580,"[40.876872540481024, -73.898323730767]",33914,0,0,0,0,0
29581,"[40.876872540481024, -73.89453651549455]",34372,1,0,0,0,0
29582,"[40.876872540481024, -73.89643012313078]",34143,0,0,0,0,0
29583,"[40.87544073475795, -73.89643012313078]",34144,0,0,0,0,0
29584,"[40.87544073475795, -73.89453651549455]",34373,7,0,0,0,0
29585,"[40.87544073475795, -73.898323730767]",33915,0,0,0,0,0
29586,"[40.87400889806707, -73.898323730767]",33916,5,0,0,0,0
29587,"[40.87257703040858, -73.898323730767]",33917,5,0,0,0,0
29588,"[40.87400889806707, -73.89643012313078]",34145,0,0,0,0,0
29589,"[40.87257703040858, -73.89643012313078]",34146,5,0,0,1,0
29590,"[40.87257703040858, -73.89453651549455]",34375,15,0,1,1,0
29591,"[40.87400889806707, -73.89453651549455]",34374,11,0,0,1,0
29592,"[40.87544073475795, -73.89264290785832]",34602,11,0,0,0,0
29593,"[40.87400889806707, -73.89264290785832]",34603,11,0,0,0,0
29594,"[40.87257703040858, -73.89264290785832]",34604,2,0,0,0,0
29595,"[40.87257703040858, -73.89074930022211]",34833,16,0,2,2,1
29596,"[40.87114513178273, -73.89074930022211]",34834,39,0,3,9,0
29597,"[40.87400889806707, -73.89074930022211]",34832,7,0,0,0,0
29598,"[40.87544073475795, -73.89074930022211]",34831,4,0,0,0,0
29599,"[40.87830431523608, -73.89074930022211]",34829,4,0,0,0,0
29600,"[40.876872540481024, -73.89074930022211]",34830,3,0,0,0,0
29601,"[40.87830431523608, -73.89264290785832]",34600,0,0,0,0,0
29602,"[40.876872540481024, -73.89264290785832]",34601,3,0,0,0,0
29603,"[40.879736059022854, -73.89264290785832]",34599,0,0,0,0,0
29604,"[40.88116777184113, -73.89264290785832]",34598,0,0,0,0,0
29605,"[40.879736059022854, -73.89074930022211]",34828,1,0,0,0,0
29606,"[40.88116777184113, -73.89074930022211]",34827,1,0,0,0,0
29607,"[40.882599453690695, -73.89264290785832]",34597,45,0,3,8,0
29608,"[40.882599453690695, -73.89074930022211]",34826,15,0,0,0,0
29609,"[40.88546272448281, -73.89074930022211]",34824,6,0,0,0,0
29610,"[40.884031104571335, -73.89074930022211]",34825,9,0,0,0,0
29611,"[40.88546272448281, -73.89264290785832]",34595,6,0,0,0,0
29612,"[40.884031104571335, -73.89264290785832]",34596,23,0,1,2,0
29613,"[40.88546272448281, -73.89453651549455]",34366,7,0,0,0,0
29614,"[40.884031104571335, -73.89453651549455]",34367,21,0,0,0,0
29615,"[40.882599453690695, -73.89453651549455]",34368,37,0,2,5,0
29616,"[40.884031104571335, -73.89643012313078]",34138,12,0,0,1,0
29617,"[40.882599453690695, -73.89643012313078]",34139,8,0,0,0,0
29618,"[40.884031104571335, -73.898323730767]",33909,40,0,7,10,0
29619,"[40.882599453690695, -73.898323730767]",33910,29,0,1,5,0
29620,"[40.882599453690695, -73.90021733840324]",33681,8,0,0,1,0
29621,"[40.884031104571335, -73.90021733840324]",33680,59,1,4,24,3
29622,"[40.88546272448281, -73.90021733840324]",33679,70,0,5,19,5
29623,"[40.88546272448281, -73.898323730767]",33908,17,0,0,1,0
29624,"[40.886894313424904, -73.90021733840324]",33678,11,0,0,1,0
29625,"[40.886894313424904, -73.898323730767]",33907,2,0,0,0,0
29626,"[40.88546272448281, -73.89643012313078]",34137,4,0,0,0,0
29627,"[40.886894313424904, -73.89453651549455]",34365,1,0,0,0,0
29628,"[40.888325871397385, -73.89643012313078]",34135,1,0,0,0,0
29629,"[40.888325871397385, -73.89453651549455]",34364,0,0,0,0,0
29630,"[40.886894313424904, -73.89643012313078]",34136,1,0,0,0,0
29631,"[40.888325871397385, -73.898323730767]",33906,5,0,0,0,0
29632,"[40.888325871397385, -73.90021733840324]",33677,7,0,1,0,0
29633,"[40.889757398400036, -73.90021733840324]",33676,16,0,4,0,1
29634,"[40.889757398400036, -73.898323730767]",33905,34,1,6,9,1
29635,"[40.89118889443262, -73.90021733840324]",33675,7,0,0,0,0
29636,"[40.89118889443262, -73.898323730767]",33904,32,1,6,5,2
29637,"[40.89118889443262, -73.89643012313078]",34133,7,0,1,0,0
29638,"[40.889757398400036, -73.89643012313078]",34134,1,0,0,0,0
29639,"[40.889757398400036, -73.89453651549455]",34363,0,0,0,0,0
29640,"[40.89118889443262, -73.89453651549455]",34362,3,0,0,0,0
29641,"[40.888325871397385, -73.89264290785832]",34593,1,0,0,0,0
29642,"[40.889757398400036, -73.89264290785832]",34592,1,0,0,0,0
29643,"[40.886894313424904, -73.89264290785832]",34594,0,0,0,0,0
29644,"[40.888325871397385, -73.89074930022211]",34822,0,0,0,0,0
29645,"[40.886894313424904, -73.89074930022211]",34823,0,0,0,0,0
29646,"[40.889757398400036, -73.89074930022211]",34821,0,0,0,0,0
29647,"[40.89262035949494, -73.89074930022211]",34819,0,0,0,0,0
29648,"[40.89118889443262, -73.89074930022211]",34820,0,0,0,0,0
29649,"[40.89262035949494, -73.89264290785832]",34590,0,0,0,0,0
29650,"[40.89118889443262, -73.89264290785832]",34591,1,0,0,0,0
29651,"[40.89262035949494, -73.89453651549455]",34361,0,0,0,0,0
29652,"[40.89405179358675, -73.89453651549455]",34360,1,0,0,0,0
29653,"[40.89405179358675, -73.89264290785832]",34589,0,0,0,0,0
29654,"[40.89548319670783, -73.89453651549455]",34359,1,0,0,0,0
29655,"[40.89548319670783, -73.89264290785832]",34588,1,0,0,0,0
29656,"[40.89548319670783, -73.89074930022211]",34817,0,0,0,0,0
29657,"[40.89405179358675, -73.89074930022211]",34818,0,0,0,0,0
29658,"[40.89691456885797, -73.89264290785832]",34587,1,0,0,0,0
29659,"[40.89691456885797, -73.89074930022211]",34816,0,0,0,0,0
29660,"[40.89834591003694, -73.89074930022211]",34815,0,0,0,0,0
29661,"[40.89834591003694, -73.89264290785832]",34586,0,0,0,0,0
29662,"[40.89834591003694, -73.89453651549455]",34357,0,0,0,0,0
29663,"[40.89691456885797, -73.89453651549455]",34358,0,0,0,0,0
29664,"[40.89548319670783, -73.89643012313078]",34130,7,0,1,0,0
29665,"[40.89691456885797, -73.898323730767]",33900,3,0,0,0,0
29666,"[40.89548319670783, -73.898323730767]",33901,5,0,0,0,0
29667,"[40.89691456885797, -73.89643012313078]",34129,3,0,1,0,0
29668,"[40.89834591003694, -73.898323730767]",33899,6,0,0,1,0
29669,"[40.89834591003694, -73.89643012313078]",34128,5,0,0,1,0
29670,"[40.8997772202445, -73.898323730767]",33898,2,0,0,0,0
29671,"[40.8997772202445, -73.90021733840324]",33669,5,0,0,0,0
29672,"[40.89834591003694, -73.90021733840324]",33670,3,0,0,0,0
29673,"[40.89691456885797, -73.90021733840324]",33671,3,0,0,0,0
29674,"[40.89548319670783, -73.90021733840324]",33672,3,0,0,0,0
29675,"[40.89405179358675, -73.90021733840324]",33673,2,0,0,0,0
29676,"[40.89405179358675, -73.898323730767]",33902,0,0,0,0,0
29677,"[40.89405179358675, -73.89643012313078]",34131,10,0,1,2,0
29678,"[40.89262035949494, -73.89643012313078]",34132,2,0,0,0,0
29679,"[40.89262035949494, -73.898323730767]",33903,6,0,0,0,0
29680,"[40.89262035949494, -73.90021733840324]",33674,6,0,0,0,0
29681,"[40.89118889443262, -73.90211094603944]",33446,2,0,0,0,0
29682,"[40.89405179358675, -73.90211094603944]",33444,0,0,0,0,0
29683,"[40.89262035949494, -73.90211094603944]",33445,4,0,0,0,0
29684,"[40.89405179358675, -73.90400455367569]",33215,2,0,0,0,0
29685,"[40.89262035949494, -73.90400455367569]",33216,5,0,0,0,0
29686,"[40.89118889443262, -73.90400455367569]",33217,3,0,0,0,0
29687,"[40.89405179358675, -73.90589816131192]",32986,1,0,0,0,0
29688,"[40.89262035949494, -73.90589816131192]",32987,4,0,0,0,0
29689,"[40.89548319670783, -73.90400455367569]",33214,0,0,0,0,0
29690,"[40.89548319670783, -73.90589816131192]",32985,1,0,0,0,0
29691,"[40.89691456885797, -73.90589816131192]",32984,13,0,0,3,0
29692,"[40.89691456885797, -73.90400455367569]",33213,2,0,0,0,0
29693,"[40.89691456885797, -73.90211094603944]",33442,1,0,0,0,0
29694,"[40.89548319670783, -73.90211094603944]",33443,0,0,0,0,0
29695,"[40.89834591003694, -73.90400455367569]",33212,1,0,0,0,0
29696,"[40.89834591003694, -73.90211094603944]",33441,1,0,0,0,0
29697,"[40.8997772202445, -73.90400455367569]",33211,16,0,0,0,0
29698,"[40.8997772202445, -73.90211094603944]",33440,1,0,0,0,0
29699,"[40.8997772202445, -73.90589816131192]",32982,18,0,0,0,0
29700,"[40.89834591003694, -73.90589816131192]",32983,7,0,0,0,0
29701,"[40.89691456885797, -73.90779176894813]",32755,18,0,0,4,0
29702,"[40.89834591003694, -73.90968537658436]",32525,1,0,0,0,0
29703,"[40.89691456885797, -73.90968537658436]",32526,11,0,0,1,0
29704,"[40.89834591003694, -73.90779176894813]",32754,10,0,0,0,0
29705,"[40.8997772202445, -73.90968537658436]",32524,2,0,0,0,0
29706,"[40.8997772202445, -73.90779176894813]",32753,4,0,0,0,0
29707,"[40.901208499480454, -73.90779176894813]",32752,6,0,0,0,0
29708,"[40.901208499480454, -73.90968537658436]",32523,5,0,0,0,0
29709,"[40.8997772202445, -73.9115789842206]",32295,1,0,0,0,0
29710,"[40.901208499480454, -73.9115789842206]",32294,2,0,0,0,0
29711,"[40.89834591003694, -73.9115789842206]",32296,3,0,1,0,0
29712,"[40.89548319670783, -73.9115789842206]",32298,7,0,0,0,0
29713,"[40.89691456885797, -73.9115789842206]",32297,2,0,1,0,0
29714,"[40.89548319670783, -73.90968537658436]",32527,10,0,0,1,0
29715,"[40.89548319670783, -73.90779176894813]",32756,8,0,0,1,0
29716,"[40.89405179358675, -73.90779176894813]",32757,7,0,0,0,0
29717,"[40.89405179358675, -73.90968537658436]",32528,12,0,0,2,0
29718,"[40.89262035949494, -73.90779176894813]",32758,14,0,0,1,0
29719,"[40.89262035949494, -73.90968537658436]",32529,27,0,0,0,0
29720,"[40.89262035949494, -73.9115789842206]",32300,28,0,0,0,0
29721,"[40.89405179358675, -73.9115789842206]",32299,6,0,0,1,0
29722,"[40.89118889443262, -73.90968537658436]",32530,20,0,0,0,0
29723,"[40.89118889443262, -73.9115789842206]",32301,16,0,0,0,0
29724,"[40.889757398400036, -73.9115789842206]",32302,36,0,0,1,0
29725,"[40.889757398400036, -73.90968537658436]",32531,45,0,0,1,0
29726,"[40.888325871397385, -73.9115789842206]",32303,39,0,0,1,0
29727,"[40.888325871397385, -73.90968537658436]",32532,50,0,0,0,0
29728,"[40.889757398400036, -73.90779176894813]",32760,7,0,0,0,0
29729,"[40.886894313424904, -73.90968537658436]",32533,61,0,9,6,1
29730,"[40.886894313424904, -73.90779176894813]",32762,87,1,12,13,3
29731,"[40.888325871397385, -73.90779176894813]",32761,62,0,2,3,0
29732,"[40.888325871397385, -73.90589816131192]",32990,16,0,0,2,0
29733,"[40.886894313424904, -73.90589816131192]",32991,68,1,9,7,3
29734,"[40.889757398400036, -73.90589816131192]",32989,12,0,0,0,0
29735,"[40.89118889443262, -73.90589816131192]",32988,4,0,0,0,0
29736,"[40.89118889443262, -73.90779176894813]",32759,7,0,0,0,0
29737,"[40.889757398400036, -73.90400455367569]",33218,12,0,0,0,0
29738,"[40.889757398400036, -73.90211094603944]",33447,12,0,0,0,0
29739,"[40.888325871397385, -73.90211094603944]",33448,5,0,0,1,0
29740,"[40.888325871397385, -73.90400455367569]",33219,17,0,0,2,0
29741,"[40.886894313424904, -73.90211094603944]",33449,9,0,0,0,0
29742,"[40.886894313424904, -73.90400455367569]",33220,35,0,6,2,3
29743,"[40.884031104571335, -73.90589816131192]",32993,10,0,0,3,0
29744,"[40.88546272448281, -73.90589816131192]",32992,30,0,0,1,0
